Date,Month,Year,OUT,TOT,YOLO,SAC,MISC,SJR,XGEO,EXPORT
9/14/1997,9,1997,3086,16586,380,13700,379,1980,6104,10891
9/15/1997,9,1997,2737,16262,386,13200,414,2110,5958,10968
9/16/1997,9,1997,2605,15188,369,12100,425,2150,5635,10047
9/17/1997,9,1997,2329,15402,355,12400,390,2120,5723,10591
9/18/1997,9,1997,3368,16032,366,13200,353,1990,5958,10219
9/19/1997,9,1997,2994,15683,370,12800,324,2070,5840,10291
9/20/1997,9,1997,2955,15856,363,12800,368,2210,5840,10507
9/21/1997,9,1997,3072,15962,364,12900,358,2230,5870,10546
9/22/1997,9,1997,3093,15990,361,12900,365,2250,5870,10579
9/23/1997,9,1997,5147,15327,349,12300,355,2200,5694,7885
9/24/1997,9,1997,5162,14831,370,11800,355,2170,5547,7404
9/25/1997,9,1997,4826,14318,369,11300,361,2160,5401,7317
9/26/1997,9,1997,3346,14992,351,12100,357,2070,5635,9427
9/27/1997,9,1997,2935,15482,314,12600,364,2100,5782,10397
9/28/1997,9,1997,2388,15039,289,12100,370,2170,5635,10502
9/29/1997,9,1997,2611,15520,299,12500,369,2220,5753,10774
9/30/1997,9,1997,2738,15738,296,12800,369,2120,5840,10867
10/1/1997,10,1997,3987,15560,302,12900,147,2040,5870,9469
10/2/1997,10,1997,4941,16566,304,13900,156,2040,6163,9573
10/3/1997,10,1997,4219,16676,309,13900,154,2140,6163,10428
10/4/1997,10,1997,4325,16955,288,14100,154,2230,6221,10626
10/5/1997,10,1997,3768,16838,252,13900,154,2340,6163,11096
10/6/1997,10,1997,3082,15857,226,12800,146,2480,4588,10789
10/7/1997,10,1997,5053,16613,218,13600,144,2450,2638,9628
10/8/1997,10,1997,4617,16173,208,13100,145,2520,2571,9851
10/9/1997,10,1997,6363,16843,184,13500,147,2770,2625,10144
10/10/1997,10,1997,5647,16679,155,13200,148,2930,2585,10967
10/11/1997,10,1997,7321,17595,138,13700,102,3370,2651,10213
10/12/1997,10,1997,7053,17544,142,13600,15,3500,2638,10425
10/13/1997,10,1997,6475,16983,155,13200,14,3350,2585,10212
10/14/1997,10,1997,3500,16294,173,12600,17,3250,2505,11203
10/15/1997,10,1997,2711,15291,196,11700,15,3140,4482,10754
10/16/1997,10,1997,3088,14651,201,11000,15,3200,5313,9718
10/17/1997,10,1997,3872,14560,202,10800,14,3320,5254,8847
10/18/1997,10,1997,4958,14632,187,10900,14,3310,5284,7881
10/19/1997,10,1997,4221,14063,180,10500,13,3150,5167,8049
10/20/1997,10,1997,5011,14257,180,10700,14,3140,5225,7450
10/21/1997,10,1997,6009,14768,173,11300,28,3040,5401,6970
10/22/1997,10,1997,6572,15284,174,11900,55,2920,5577,6939
10/23/1997,10,1997,6155,15076,189,11800,74,2780,5547,7179
10/24/1997,10,1997,6023,14809,206,11700,77,2590,5518,7042
10/25/1997,10,1997,4547,13621,213,10600,83,2480,5196,7330
10/26/1997,10,1997,4206,12888,215,9980,86,2360,5014,6937
10/27/1997,10,1997,4826,12827,187,10000,86,2320,5020,6258
10/28/1997,10,1997,4714,12921,166,10200,84,2250,5079,6464
10/29/1997,10,1997,4908,13052,152,10400,84,2190,5137,6490
10/30/1997,10,1997,4442,13013,145,10400,81,2160,5137,6901
10/31/1997,10,1997,3488,12954,127,10400,87,2120,5137,7767
11/1/1997,11,1997,4016,13231,113,10700,93,2110,5225,7516
11/2/1997,11,1997,3283,13068,103,10600,106,2050,5196,8086
11/3/1997,11,1997,3834,13051,100,10600,112,2020,5196,7517
11/4/1997,11,1997,3776,13461,96,10700,108,2050,5225,7986
11/5/1997,11,1997,2974,13436,95,10700,99,2060,5225,8762
11/6/1997,11,1997,4038,13737,91,11200,91,2010,5372,8000
11/7/1997,11,1997,4033,14164,88,11700,98,1960,5518,8431
11/8/1997,11,1997,5029,14251,78,11800,101,1960,5547,7572
11/9/1997,11,1997,4626,13948,64,11500,98,1970,5460,7622
11/10/1997,11,1997,7897,13877,53,11400,98,2000,5430,7769
11/11/1997,11,1997,8759,14416,57,11900,98,2030,5577,9050
11/12/1997,11,1997,8982,14325,67,11800,98,2030,5547,8966
11/13/1997,11,1997,13214,14220,74,11700,99,2010,5518,9214
11/14/1997,11,1997,14540,15416,68,12900,82,2020,5870,9312
11/15/1997,11,1997,14177,15696,60,13200,78,1990,5958,8301
11/16/1997,11,1997,13633,16806,55,14300,77,2020,6280,8350
11/17/1997,11,1997,13502,16960,30,14500,83,2000,6339,8406
11/18/1997,11,1997,7559,17358,35,14900,88,2000,6456,10391
11/19/1997,11,1997,8999,18359,46,15900,81,1990,6749,10182
11/20/1997,11,1997,7940,19015,25,16600,79,1970,6954,10013
11/21/1997,11,1997,7965,19498,31,17000,88,1950,7071,10471
11/22/1997,11,1997,8520,20198,50,17700,87,1900,7276,10615
11/23/1997,11,1997,7420,19455,43,17000,87,1870,7071,10744
11/24/1997,11,1997,7818,18413,30,16000,87,1840,6778,10449
11/25/1997,11,1997,9651,17716,40,15300,86,1830,3698,10850
11/26/1997,11,1997,14707,18951,50,16200,126,1910,2984,10926
11/27/1997,11,1997,19582,23542,50,20300,224,2010,3529,10820
11/28/1997,11,1997,23636,27685,50,24900,132,1960,4141,10859
11/29/1997,11,1997,24665,30377,1200,26600,106,1920,4367,10918
11/30/1997,11,1997,21631,26856,36,24200,99,1980,4048,10839
12/1/1997,12,1997,18182,27431,1070,23700,91,2060,3981,10917
12/2/1997,12,1997,24708,34099,2114,29400,81,2010,4739,10829
12/3/1997,12,1997,22513,32108,2110,27400,81,2030,4473,11033
12/4/1997,12,1997,19200,28042,1376,24000,82,2100,4021,10460
12/5/1997,12,1997,13771,24686,83,21800,86,2210,3728,10879
12/6/1997,12,1997,13596,23207,66,20200,89,2350,3516,10949
12/7/1997,12,1997,18203,24517,38,21000,80,2330,3622,10811
12/8/1997,12,1997,23733,29316,27,25500,73,2390,4221,10081
12/9/1997,12,1997,28250,34123,1288,29400,69,2510,4739,10142
12/10/1997,12,1997,27758,35978,1920,30700,68,2520,4912,10604
12/11/1997,12,1997,22592,32460,1498,27700,70,2470,4513,10877
12/12/1997,12,1997,14447,27488,54,24300,70,2370,4061,10840
12/13/1997,12,1997,11510,24636,73,21500,69,2320,3689,10926
12/14/1997,12,1997,15303,23095,54,20000,69,2260,3489,10865
12/15/1997,12,1997,15320,23845,50,20800,69,2230,3595,11597
12/16/1997,12,1997,18192,26763,50,23800,67,2150,3994,11643
12/17/1997,12,1997,23304,31874,1490,27500,72,2140,4487,11642
12/18/1997,12,1997,21546,29830,1070,25900,75,2120,4274,11406
12/19/1997,12,1997,13370,27000,72,24100,75,2090,4034,11481
12/20/1997,12,1997,13386,26751,81,23900,75,2040,4008,11216
12/21/1997,12,1997,12300,25583,60,22800,75,2000,3861,11183
12/22/1997,12,1997,11702,23830,45,21100,75,1960,3635,10028
12/23/1997,12,1997,9113,21751,60,19000,75,1970,3356,10588
12/24/1997,12,1997,7204,20529,70,17800,75,1940,3196,11275
12/25/1997,12,1997,6261,19683,57,17000,75,1910,3090,11422
12/26/1997,12,1997,5524,18958,50,16300,75,1900,2997,11434
12/27/1997,12,1997,5250,18548,57,15900,75,1890,2944,11348
12/28/1997,12,1997,4783,18125,60,15500,75,1860,2891,11392
12/29/1997,12,1997,4209,17605,55,15000,75,1840,2824,11496
12/30/1997,12,1997,3921,17279,50,14700,75,1820,2784,11508
12/31/1997,12,1997,3873,17183,57,14600,75,1820,2771,11511
1/1/1998,1,1998,3747,16896,60,14300,76,1810,2731,11450
1/2/1998,1,1998,5438,16941,55,14300,78,1820,2731,11458
1/3/1998,1,1998,6935,18325,50,15600,77,1850,2904,11395
1/4/1998,1,1998,14175,22111,50,18900,79,1880,3343,10971
1/5/1998,1,1998,21029,28405,45,25300,82,1970,4194,10461
1/6/1998,1,1998,24742,31164,40,28100,83,2130,4566,10244
1/7/1998,1,1998,20662,29400,40,26400,82,2120,4340,10956
1/8/1998,1,1998,17712,26800,43,23900,81,2020,4008,11306
1/9/1998,1,1998,16874,27057,48,24200,81,1960,4048,11583
1/10/1998,1,1998,18841,27499,50,24500,74,2030,4088,11484
1/11/1998,1,1998,20679,29329,50,25300,68,2200,4194,11477
1/12/1998,1,1998,39744,43161,43,34500,57,2630,5418,11565
1/13/1998,1,1998,59864,63150,1680,53600,23,4160,7958,11664
1/14/1998,1,1998,75035,70023,2800,58500,20,6750,8610,4104
1/15/1998,1,1998,85988,80011,3144,63700,37,5770,9301,4055
1/16/1998,1,1998,102711,97333,13403,71700,26,7140,10365,4017
1/17/1998,1,1998,115058,114933,27046,73600,23,10600,10618,3998
1/18/1998,1,1998,125248,121181,28938,77800,28,10700,11176,4002
1/19/1998,1,1998,129177,127623,32471,79400,32,10600,11389,3993
1/20/1998,1,1998,124222,124961,33332,77400,28,11400,11123,3994
1/21/1998,1,1998,120530,120960,32097,75300,26,11400,10844,3735
1/22/1998,1,1998,114798,115206,28756,73600,24,10900,10618,3713
1/23/1998,1,1998,102570,107343,23413,71800,39,10300,10378,4002
1/24/1998,1,1998,96733,101738,20175,70300,48,9550,10179,4005
1/25/1998,1,1998,93083,98064,18242,68800,640,8820,9979,3981
1/26/1998,1,1998,88580,93355,16316,67800,60,7690,9846,4004
1/27/1998,1,1998,88036,92763,16600,67600,122,6990,9820,4007
1/28/1998,1,1998,88229,94733,18613,67700,211,6790,9833,5783
1/29/1998,1,1998,98108,101753,22653,69500,229,6760,10073,5674
1/30/1998,1,1998,107612,111839,30288,71200,820,7170,10299,6257
1/31/1998,1,1998,108856,112517,29074,70700,2004,8870,10232,5970
2/1/1998,2,1998,109147,110810,27749,70000,1223,10000,10139,5806
2/2/1998,2,1998,118817,116799,30294,71900,210,11100,10392,6251
2/3/1998,2,1998,190682,180225,66366,84300,179,13300,12041,3772
2/4/1998,2,1998,240909,229378,108415,94100,2663,17200,13344,2928
2/5/1998,2,1998,259547,247130,126315,90300,5245,19900,12839,2959
2/6/1998,2,1998,283342,271123,152326,86100,3997,21100,12280,2927
2/7/1998,2,1998,297268,286993,164819,84300,4834,22700,12041,2808
2/8/1998,2,1998,311298,308013,178521,86800,7332,26300,12373,2692
2/9/1998,2,1998,304498,301943,173334,84000,7879,30100,12001,3422
2/10/1998,2,1998,291973,289688,162235,81400,7883,32400,11655,3742
2/11/1998,2,1998,271149,270403,144431,79600,7012,33500,11416,3676
2/12/1998,2,1998,250226,248882,126035,78100,4827,34300,11216,3766
2/13/1998,2,1998,235790,236040,114010,78000,3390,35000,11203,3755
2/14/1998,2,1998,233887,230013,104800,80300,3103,34500,11509,3757
2/15/1998,2,1998,243027,240526,109548,86700,3038,34000,12360,3755
2/16/1998,2,1998,233961,228683,100048,86100,3035,33500,12280,3729
2/17/1998,2,1998,226385,223682,97407,84700,3035,32800,12094,3553
2/18/1998,2,1998,207827,205198,81757,83000,3021,32200,11868,3628
2/19/1998,2,1998,197410,195033,74022,80900,2291,32300,11589,3880
2/20/1998,2,1998,206777,204521,84223,81000,1038,32300,11602,4000
2/21/1998,2,1998,198035,195434,77178,79100,1006,31800,11349,3834
2/22/1998,2,1998,223864,220605,99221,80700,1884,31600,11562,3176
2/23/1998,2,1998,222335,217936,95937,81100,2929,31200,11615,3641
2/24/1998,2,1998,214861,213794,93719,80000,2925,30800,11469,2617
2/25/1998,2,1998,200528,198136,81476,78300,2500,30500,11243,1292
2/26/1998,2,1998,186143,186338,71547,77200,1641,31000,11097,900
2/27/1998,2,1998,172795,173107,60913,75900,694,30900,10924,1017
2/28/1998,2,1998,159232,161837,51680,74400,157,31100,10724,1705
3/1/1998,3,1998,148497,151443,43336,73000,157,30600,10538,1996
3/2/1998,3,1998,138483,140900,35903,71400,157,29200,10325,1417
3/3/1998,3,1998,132570,134516,31979,70400,157,27700,10192,946
3/4/1998,3,1998,126863,129511,29155,69700,156,26300,10099,1648
3/5/1998,3,1998,121828,123372,25336,68900,156,24800,9993,2099
3/6/1998,3,1998,119025,120592,22736,69000,156,23500,10006,2122
3/7/1998,3,1998,114595,115621,20207,68100,154,22600,9886,2039
3/8/1998,3,1998,108952,110021,17369,66900,152,21300,9727,2032
3/9/1998,3,1998,104046,104979,14538,65700,151,20400,9567,1896
3/10/1998,3,1998,97454,100071,11330,64500,151,20000,9408,1975
3/11/1998,3,1998,92048,94812,8570,62600,122,19500,9155,2072
3/12/1998,3,1998,86990,90303,7499,59800,104,19000,8782,2163
3/13/1998,3,1998,83077,86489,7135,56900,104,18600,8397,2212
3/14/1998,3,1998,79506,82963,7052,54100,101,18100,8024,2207
3/15/1998,3,1998,76659,80108,6775,52200,103,17500,7772,2199
3/16/1998,3,1998,74730,78228,6465,51200,93,16900,7639,2198
3/17/1998,3,1998,72549,76077,6134,49900,83,16300,7466,2178
3/18/1998,3,1998,69154,72677,5800,47600,77,15500,7160,2173
3/19/1998,3,1998,67732,71260,5522,47700,68,14400,7173,2128
3/20/1998,3,1998,69871,73375,5376,50500,69,14000,7546,2104
3/21/1998,3,1998,71646,74981,5201,51800,70,14600,7718,2115
3/22/1998,3,1998,74357,77433,5103,54300,70,14700,8051,2035
3/23/1998,3,1998,82639,81556,5156,58400,70,14400,8596,2002
3/24/1998,3,1998,96670,93729,5397,64700,82,14100,9434,3074
3/25/1998,3,1998,121649,116747,17825,72200,92,14000,10432,3634
3/26/1998,3,1998,134174,129564,30340,76400,54,15000,10990,3647
3/27/1998,3,1998,141730,136559,36487,77700,322,16100,11163,3086
3/28/1998,3,1998,140511,139210,38477,77900,513,17100,11190,2780
3/29/1998,3,1998,136511,138182,37348,76700,504,19200,11030,2772
3/30/1998,3,1998,130552,134753,33510,75100,503,21800,10817,2781
3/31/1998,3,1998,127048,128999,28666,73400,503,22700,10591,2773
4/1/1998,4,1998,121676,123048,24133,72300,505,22500,10445,1915
4/2/1998,4,1998,113574,116282,19685,70900,507,21900,10259,3709
4/3/1998,4,1998,115550,115807,18580,70600,507,21400,10219,3091
4/4/1998,4,1998,117367,115628,18790,70800,508,21200,10245,1274
4/5/1998,4,1998,113195,113417,17570,70100,507,21300,10152,944
4/6/1998,4,1998,110490,110282,15456,69400,506,21200,10059,972
4/7/1998,4,1998,107256,108115,13650,69000,505,21100,10006,1581
4/8/1998,4,1998,102367,105480,11147,68800,503,21500,9979,1950
4/9/1998,4,1998,101096,103751,9107,68600,504,22200,9953,1264
4/10/1998,4,1998,98882,101231,6998,67900,403,22700,9860,957
4/11/1998,4,1998,96930,98437,5278,66900,209,22800,9727,1033
4/12/1998,4,1998,95074,96072,4565,65100,147,22900,9487,982
4/13/1998,4,1998,96384,95415,4198,63200,57,23600,9235,1028
4/14/1998,4,1998,95778,94608,4015,61600,463,24400,9022,1056
4/15/1998,4,1998,94981,93816,4130,59500,1836,24900,8743,1061
4/16/1998,4,1998,90321,90398,3865,56700,1703,24900,8370,928
4/17/1998,4,1998,85896,86806,3707,53900,1039,25000,7998,1302
4/18/1998,4,1998,79736,82564,3270,50600,824,24800,7559,1157
4/19/1998,4,1998,75760,78812,3290,47400,802,24300,7133,1152
4/20/1998,4,1998,72562,76293,3247,45800,426,23800,6920,1831
4/21/1998,4,1998,70152,74239,3130,45000,29,23000,6814,2187
4/22/1998,4,1998,67905,71934,2836,44100,268,21500,6694,2156
4/23/1998,4,1998,66402,70521,2301,43900,500,20400,6668,2233
4/24/1998,4,1998,67130,71310,2120,44900,570,20100,6801,2240
4/25/1998,4,1998,68426,72555,1994,46700,711,19700,7040,2199
4/26/1998,4,1998,68368,73010,1700,47700,730,19600,7173,2712
4/27/1998,4,1998,67499,71679,1356,47500,333,19300,7147,2240
4/28/1998,4,1998,67340,71562,1316,48000,56,19000,7213,2232
4/29/1998,4,1998,66459,70682,1198,47400,154,18700,7133,2249
4/30/1998,4,1998,65281,69522,1214,46200,438,18400,6974,2261
5/1/1998,5,1998,63554,67798,192,45700,496,18100,6907,2277
5/2/1998,5,1998,65963,68867,192,46400,495,17900,7000,2771
5/3/1998,5,1998,68144,70357,183,47300,504,17700,7120,2258
5/4/1998,5,1998,69998,72008,1368,48600,790,17200,7293,2235
5/5/1998,5,1998,71920,72751,1580,49300,1021,16600,7386,2186
5/6/1998,5,1998,72961,72638,1605,49500,1023,16300,7413,2161
5/7/1998,5,1998,70511,72499,1526,49700,1023,16300,7439,2589
5/8/1998,5,1998,69471,71462,1438,48800,1024,16400,7319,2362
5/9/1998,5,1998,67224,69343,1334,46800,1019,16500,7053,2211
5/10/1998,5,1998,63802,67070,1297,44900,623,16600,6801,2214
5/11/1998,5,1998,61484,65986,1250,44400,416,16500,6734,2710
5/12/1998,5,1998,63533,65554,199,44500,395,16600,6748,2701
5/13/1998,5,1998,66911,68015,152,46000,393,17500,6947,2700
5/14/1998,5,1998,69912,71018,136,49100,392,17800,7359,2653
5/15/1998,5,1998,71812,72901,1203,50100,448,17800,7492,2636
5/16/1998,5,1998,70556,72943,1304,49900,489,18000,7466,3426
5/17/1998,5,1998,67836,73075,1336,49800,489,18200,7452,3706
5/18/1998,5,1998,67929,74125,1238,51000,397,18400,7612,3746
5/19/1998,5,1998,67930,74232,210,51800,202,19000,7718,3829
5/20/1998,5,1998,66869,73386,205,50600,191,19400,7559,3994
5/21/1998,5,1998,64366,70984,226,48100,118,19600,7226,4092
5/22/1998,5,1998,60294,68549,285,45700,104,19600,6907,5699
5/23/1998,5,1998,57922,66231,321,43500,100,19500,6615,5697
5/24/1998,5,1998,55917,64832,362,42200,100,19400,6442,6215
5/25/1998,5,1998,55405,64629,379,42100,100,19100,6428,6474
5/26/1998,5,1998,56499,65187,378,43000,99,18600,6548,5965
5/27/1998,5,1998,59424,67359,399,45500,100,18300,6881,5162
5/28/1998,5,1998,67559,71344,247,49100,457,18100,7359,5111
5/29/1998,5,1998,75553,77771,1871,52200,1040,18500,7772,3474
5/30/1998,5,1998,81558,83799,3912,57000,1047,18500,8410,3447
5/31/1998,5,1998,88533,90577,4750,63200,1047,18400,9235,3170
6/1/1998,6,1998,99772,101774,10735,69000,489,18400,10006,3119
6/2/1998,6,1998,105153,111121,19051,70500,100,18300,10206,2883
6/3/1998,6,1998,100078,106331,16081,69000,100,18000,10006,3169
6/4/1998,6,1998,92678,99257,11397,67100,100,17600,9753,3432
6/5/1998,6,1998,85883,92648,6738,65500,100,17300,9541,3597
6/6/1998,6,1998,82231,89566,5076,64600,100,16800,9421,4544
6/7/1998,6,1998,82171,88449,4109,64100,100,16600,9354,3666
6/8/1998,6,1998,79624,86643,3203,63500,100,16500,9275,4390
6/9/1998,6,1998,77166,84482,2460,62600,132,16100,9155,4645
6/10/1998,6,1998,74669,81665,2049,60400,206,15900,8862,4246
6/11/1998,6,1998,72216,79704,1835,58400,219,16000,8596,4223
6/12/1998,6,1998,70469,78408,2071,56600,227,16300,8357,4432
6/13/1998,6,1998,70947,78890,2596,56300,234,16500,8317,4368
6/14/1998,6,1998,71294,79271,2700,56700,161,16500,8370,4352
6/15/1998,6,1998,72773,80816,2771,58200,125,16600,8570,4378
6/16/1998,6,1998,75013,82739,2591,60300,128,16700,8849,4010
6/17/1998,6,1998,75343,83245,2214,60600,131,17400,8889,4143
6/18/1998,6,1998,73831,82241,2040,59200,201,18000,8703,4674
6/19/1998,6,1998,70288,79659,1840,56300,259,18500,8317,5507
6/20/1998,6,1998,65117,74633,514,52400,259,18700,7798,5591
6/21/1998,6,1998,61568,72140,503,49800,243,18800,7452,6598
6/22/1998,6,1998,61166,71293,545,48800,231,18900,7319,6199
6/23/1998,6,1998,60060,70931,575,47700,231,19200,7173,6805
6/24/1998,6,1998,59666,69986,618,46300,240,19500,6987,6392
6/25/1998,6,1998,57027,68511,632,44800,262,19500,6787,7392
6/26/1998,6,1998,52487,66014,609,42200,269,19500,6442,9518
6/27/1998,6,1998,51098,64363,598,40700,268,19100,6242,9208
6/28/1998,6,1998,50675,63771,618,40300,281,18800,6189,8904
6/29/1998,6,1998,49848,63045,605,39800,288,18600,6122,8898
6/30/1998,6,1998,48984,61818,596,39000,285,18200,6016,8766
7/1/1998,7,1998,47830,59984,584,37500,284,17900,5817,7922
7/2/1998,7,1998,44807,57439,560,36100,282,16800,5630,8425
7/3/1998,7,1998,42533,54812,549,34600,283,15700,5431,8050
7/4/1998,7,1998,41279,53066,540,33600,284,15000,5298,7437
7/5/1998,7,1998,39871,51512,505,32600,289,14500,5165,7312
7/6/1998,7,1998,39171,51137,540,32100,294,14600,5098,7637
7/7/1998,7,1998,40209,50723,570,31400,295,14900,5005,6188
7/8/1998,7,1998,40628,49220,606,29900,298,14900,4806,4292
7/9/1998,7,1998,39673,48918,636,29200,296,15300,4713,4993
7/10/1998,7,1998,36460,48528,638,28700,292,15500,4646,7841
7/11/1998,7,1998,36164,48529,608,28000,289,16500,4553,8138
7/12/1998,7,1998,36189,48317,568,26900,293,17500,4407,7779
7/13/1998,7,1998,38749,47794,572,26000,294,17900,4287,4775
7/14/1998,7,1998,37152,47000,562,25700,294,17500,4247,5577
7/15/1998,7,1998,30761,44810,535,25200,296,16100,4181,9773
7/16/1998,7,1998,28935,43014,571,24500,299,15200,4088,9772
7/17/1998,7,1998,27922,42109,613,24100,293,14700,7140,9903
7/18/1998,7,1998,27264,40112,647,23400,292,13400,8946,8553
7/19/1998,7,1998,25978,38906,648,23200,293,12400,8888,8628
7/20/1998,7,1998,25320,37989,641,23000,293,11700,8829,8410
7/21/1998,7,1998,24260,37758,638,23100,285,11400,8858,9256
7/22/1998,7,1998,24287,36930,607,22900,293,10800,8800,8400
7/23/1998,7,1998,23712,36417,580,22700,294,10500,8741,8456
7/24/1998,7,1998,23010,36070,553,22700,294,10200,8741,8807
7/25/1998,7,1998,22923,35997,529,23000,294,9860,8829,8828
7/26/1998,7,1998,19886,35354,503,23200,295,9060,8888,11269
7/27/1998,7,1998,21650,34660,524,23100,287,8450,8858,8850
7/28/1998,7,1998,21496,34594,548,23300,294,8170,8917,8977
7/29/1998,7,1998,21731,34665,556,23500,294,8030,8976,8813
7/30/1998,7,1998,21375,34293,566,23700,291,7460,9034,8816
7/31/1998,7,1998,20941,33857,570,23800,290,7050,9063,8853
8/1/1998,8,1998,20206,33170,557,23700,298,6750,9034,8890
8/2/1998,8,1998,17708,33035,540,23800,294,6570,9063,11253
8/3/1998,8,1998,20097,33069,540,24000,294,6410,9122,8865
8/4/1998,8,1998,20093,33383,581,24400,294,6310,9239,9251
8/5/1998,8,1998,20139,33280,605,24300,294,6290,9210,9132
8/6/1998,8,1998,21558,33271,601,24400,294,6190,9239,7725
8/7/1998,8,1998,19729,33153,585,24600,294,5910,9298,9489
8/8/1998,8,1998,19401,32749,554,24300,294,5840,9210,9398
8/9/1998,8,1998,18157,33090,508,24700,294,5830,9327,11034
8/10/1998,8,1998,20674,33452,530,25100,294,5760,9444,8923
8/11/1998,8,1998,20278,33554,554,25400,294,5560,9532,9462
8/12/1998,8,1998,20496,32990,564,25000,294,5390,9415,8661
8/13/1998,8,1998,19926,32926,573,25100,294,5230,9444,9225
8/14/1998,8,1998,20292,33362,554,25500,291,5280,9562,9350
8/15/1998,8,1998,20465,33466,514,25400,289,5530,9532,9251
8/16/1998,8,1998,17381,32644,496,24900,289,5230,9386,11564
8/17/1998,8,1998,19183,32159,519,24500,289,5090,9269,9243
8/18/1998,8,1998,19209,32092,513,24500,289,5010,9269,9241
8/19/1998,8,1998,19700,32255,536,24900,289,4790,9386,8976
8/20/1998,8,1998,20772,32705,536,25300,289,4840,9503,8370
8/21/1998,8,1998,21611,33307,507,25800,289,4970,9649,8137
8/22/1998,8,1998,21608,33275,468,25800,289,5010,9649,8168
8/23/1998,8,1998,19753,33297,449,25800,291,5060,9649,10045
8/24/1998,8,1998,21093,33605,497,26000,294,5130,9708,9075
8/25/1998,8,1998,20871,33452,531,26100,289,5090,9737,9195
8/26/1998,8,1998,20837,33105,516,26200,289,4890,9767,8934
8/27/1998,8,1998,20890,32849,501,26300,289,4810,9796,8635
8/28/1998,8,1998,20860,32908,508,26400,292,4910,9825,8774
8/29/1998,8,1998,20136,32568,490,26200,294,4990,9767,9183
8/30/1998,8,1998,17660,32215,430,26000,294,5010,9708,11355
8/31/1998,8,1998,19535,32241,434,26100,294,5020,9737,9544
9/1/1998,9,1998,20204,31976,457,26100,290,4840,9737,8667
9/2/1998,9,1998,21846,32177,443,26500,284,4740,9855,7226
9/3/1998,9,1998,20569,32555,434,26900,284,4740,9972,8908
